,AePSD (um^2),dV_{max} (mV) - Spine Head,dV_{max} (mV) - Dendritic Shaft,dV_{max} (mV) - Soma,SiS (0) or DiS (1)
260,0.0415862,1.9520606383346433,0.9219253693256491,0.11643391614143184,0.0
261,0.108745,7.67380317654127,2.294810780059592,0.2932931729551882,0.0
262,0.0294482,3.165552507102859,0.6472400980829036,0.08206459509929687,0.0
263,0.045664,2.8479218004485887,1.006045436887561,0.12709112186982452,0.0
264,0.0180544,3.2353929000209973,0.3944413143549781,0.0513168769641652,0.0
265,0.150873,4.53568333491414,3.2388147135931433,0.42481943121674703,0.0
266,0.0211679,0.875010749097413,0.47070269273247334,0.061294181495014755,0.0
267,0.334834,38.89996641619183,6.583876093919933,0.8634262940650217,0.0
268,0.0163428,0.9356597958382764,0.36253531840635844,0.04770031309001865,0.0
269,0.0956391,3.6684108015627572,1.1172714602994205,0.5569991603761508,0.0
270,0.120458,3.763124158636117,1.263157496055456,0.7129567002232307,0.0
271,0.0850514,2.592450801979524,0.900380021511765,0.5121264793427684,0.0
272,0.197262,9.130287197073443,1.7817509226530461,1.1550484554954465,0.0
273,0.0587601,1.9948573919434551,0.7042798533951924,0.341758065865605,0.0
274,0.120066,3.38258296577483,1.406553783654502,0.7005651969579532,0.0
275,0.101647,11.857787441554805,0.9021613667693629,0.5880332316822034,0.0
276,0.11481,3.25101070754053,1.345888837882896,0.6646149832385362,0.0
277,0.0928768,3.7951494165411646,0.8083154468045706,0.5797343614185309,0.0
278,0.15723,4.254400852746684,1.4814340382895068,0.9684724449839308,0.0
279,0.0753834,5.141537527761585,0.8803583788955791,0.42558563183504816,0.0
280,0.339622,9.6676205957138,3.782293388414857,1.821233191920669,0.0
281,0.0449639,2.2492134340065917,0.6206470458250948,0.24339020708687542,0.0
282,0.0323942,1.7186601243064956,0.44939791594558187,0.17636688478143014,0.0
283,0.324411,12.41502950850235,4.026454916510062,1.6135232550293352,0.0
284,0.0356286,1.3416262880448784,0.49335880817949374,0.1968769647385642,0.0
285,0.04929,2.1168813956749517,0.6833613866211437,0.2655242605757593,0.0
286,0.0475404,2.466677900986653,0.66045320626543,0.2527915390597286,0.0
287,0.110291,5.622537887477819,1.480166681857071,0.5742557138366493,0.0
288,0.285158,9.67791211537719,3.7019550375712953,1.3933034320242683,0.0
289,0.275482,11.612776488824714,3.406412067749585,1.4141049401017796,0.0
290,0.0627834,3.783740646131193,0.7492753744831191,0.350665508722372,0.0
291,0.036387,2.0944353809442475,0.44228201439796067,0.20549134705227345,0.0
292,0.183433,7.475268535875145,2.4047358929293523,0.9456846514653847,0.0
293,0.128974,3.6179440406093164,1.7798717375732167,0.6697549663602018,0.0
294,0.0699107,2.652576221920242,0.9706523936397673,0.3692618309310518,0.0
