,t(ms),V(mV) Spine Head - M,V(mV) Spine Head - lb,V(mV) Spine Head - ub,V(mV) Dendritic shaft - M,V(mV) Dendritic shaft - lb,V(mV) Dendritic shaft - ub,V(mV) Soma - M,V(mV) Soma - lb,V(mV) Soma - ub
1546,-42.69999999999999,-69.99966331206988,-69.99982010827945,-69.99940898473454,-69.99982846171102,-69.99991364618838,-69.99964672970685,-69.99994715890162,-69.99997269737534,-69.99989523613651
1547,-42.64999999999999,-69.99966331184558,-69.99982010815062,-69.99940898424114,-69.99982846140013,-69.99991364609718,-69.99964672907576,-69.9999471586648,-69.99997269724018,-69.99989523570319
1548,-42.599999999999994,-69.9996633116222,-69.99982010802232,-69.99940898374979,-69.99982846109052,-69.99991364600636,-69.9996467284473,-69.99994715842895,-69.99997269710559,-69.99989523527167
1549,-42.55,-69.99966331139976,-69.99982010789455,-69.99940898326048,-69.9998284607822,-69.99991364591592,-69.99964672782146,-69.99994715819409,-69.99997269697155,-69.99989523484193
1550,-42.5,-69.99966331117824,-69.9998201077673,-69.9994089827732,-69.99982846047514,-69.99991364582587,-69.9996467271982,-69.99994715796021,-69.99997269683807,-69.99989523441398
1551,-42.44999999999999,-69.99966331095763,-69.9998201076406,-69.99940898228795,-69.99982846016938,-69.99991364573619,-69.99964672657752,-69.99994715772729,-69.99997269670514,-69.99989523398781
1552,-42.39999999999999,-69.99966331073794,-69.99982010751442,-69.9994089818047,-69.99982845986487,-69.99991364564687,-69.99964672595942,-69.99994715749534,-69.99997269657277,-69.99989523356341
1553,-42.349999999999994,-69.99966331051917,-69.99982010738877,-69.99940898132347,-69.99982845956164,-69.99991364555792,-69.99964672534391,-69.99994715726436,-69.99997269644093,-69.99989523314076
1554,-42.3,-69.9996633103013,-69.99982010726363,-69.99940898084424,-69.99982845925966,-69.99991364546935,-69.99964672473094,-69.99994715703433,-69.99997269630965,-69.99989523271988
1555,-42.25,-69.99966331008434,-69.99982010713902,-69.99940898036698,-69.99982845895894,-69.99991364538114,-69.99964672412051,-69.99994715680526,-69.99997269617892,-69.99989523230074
1556,-42.19999999999999,-69.99966330986828,-69.99982010701493,-69.99940897989171,-69.99982845865947,-69.9999136452933,-69.99964672351261,-69.99994715657715,-69.99997269604872,-69.99989523188334
1557,-42.14999999999999,-69.99966330965313,-69.99982010689133,-69.99940897941842,-69.99982845836124,-69.99991364520582,-69.99964672290724,-69.99994715634998,-69.99997269591906,-69.99989523146768
1558,-42.099999999999994,-69.99966330943886,-69.99982010676828,-69.99940897894709,-69.99982845806424,-69.99991364511871,-69.99964672230439,-69.99994715612374,-69.99997269578994,-69.99989523105373
1559,-42.05,-69.99966330922548,-69.99982010664573,-69.9994089784777,-69.99982845776849,-69.99991364503197,-69.99964672170402,-69.99994715589845,-69.99997269566136,-69.9998952306415
1560,-42.0,-69.99966330901299,-69.99982010652367,-69.99940897801028,-69.99982845747395,-69.99991364494558,-69.99964672110617,-69.99994715567409,-69.99997269553332,-69.99989523023098
1561,-41.94999999999999,-69.99966330880137,-69.99982010640214,-69.99940897754479,-69.99982845718064,-69.99991364485955,-69.9996467205108,-69.99994715545067,-69.9999726954058,-69.99989522982216
1562,-41.89999999999999,-69.99966330859064,-69.9998201062811,-69.99940897708123,-69.99982845688855,-69.99991364477387,-69.99964671991788,-69.99994715522817,-69.99997269527881,-69.99989522941505
1563,-41.849999999999994,-69.99966330838079,-69.99982010616057,-69.99940897661959,-69.99982845659767,-69.99991364468856,-69.99964671932743,-69.9999471550066,-69.99997269515235,-69.99989522900962
1564,-41.8,-69.9996633081718,-69.99982010604054,-69.99940897615988,-69.999828456308,-69.9999136446036,-69.99964671873944,-69.99994715478594,-69.99997269502641,-69.99989522860588
1565,-41.75,-69.99966330796369,-69.99982010592102,-69.99940897570207,-69.99982845601951,-69.99991364451898,-69.99964671815388,-69.9999471545662,-69.999972694901,-69.99989522820381
1566,-41.69999999999999,-69.99966330775644,-69.99982010580199,-69.99940897524617,-69.99982845573224,-69.99991364443473,-69.99964671757076,-69.99994715434737,-69.99997269477612,-69.9998952278034
1567,-41.64999999999999,-69.99966330755004,-69.99982010568344,-69.99940897479215,-69.99982845544616,-69.99991364435081,-69.99964671699006,-69.99994715412944,-69.99997269465175,-69.99989522740466
1568,-41.599999999999994,-69.9996633073445,-69.99982010556539,-69.99940897434001,-69.99982845516126,-69.99991364426725,-69.99964671641176,-69.99994715391243,-69.99997269452788,-69.99989522700758
1569,-41.55,-69.99966330713983,-69.99982010544784,-69.99940897388976,-69.99982845487756,-69.99991364418405,-69.99964671583587,-69.99994715369631,-69.99997269440455,-69.99989522661215
1570,-41.5,-69.99966330693599,-69.99982010533077,-69.99940897344138,-69.99982845459502,-69.99991364410118,-69.99964671526236,-69.99994715348109,-69.99997269428172,-69.99989522621836
1571,-41.44999999999999,-69.999663306733,-69.99982010521418,-69.99940897299484,-69.99982845431366,-69.99991364401866,-69.99964671469124,-69.99994715326676,-69.99997269415941,-69.9998952258262
1572,-41.39999999999999,-69.99966330653086,-69.99982010509808,-69.99940897255017,-69.99982845403346,-69.99991364393648,-69.99964671412249,-69.99994715305333,-69.9999726940376,-69.99989522543567
1573,-41.349999999999994,-69.99966330632955,-69.99982010498248,-69.99940897210735,-69.99982845375443,-69.99991364385464,-69.99964671355609,-69.99994715284078,-69.99997269391629,-69.99989522504676
1574,-41.3,-69.99966330612908,-69.99982010486734,-69.99940897166636,-69.99982845347657,-69.99991364377314,-69.99964671299205,-69.9999471526291,-69.99997269379548,-69.99989522465945
1575,-41.25,-69.99966330592945,-69.99982010475269,-69.9994089712272,-69.99982845319984,-69.99991364369198,-69.99964671243035,-69.99994715241831,-69.99997269367519,-69.99989522427376
1576,-41.19999999999999,-69.99966330573064,-69.9998201046385,-69.99940897078986,-69.99982845292428,-69.99991364361117,-69.99964671187098,-69.9999471522084,-69.99997269355539,-69.99989522388967
1577,-41.14999999999999,-69.99966330553265,-69.99982010452479,-69.99940897035434,-69.99982845264985,-69.99991364353068,-69.99964671131394,-69.99994715199936,-69.99997269343609,-69.99989522350717
1578,-41.099999999999994,-69.99966330533549,-69.99982010441155,-69.99940896992062,-69.99982845237656,-69.99991364345053,-69.99964671075921,-69.99994715179119,-69.99997269331728,-69.99989522312626
1579,-41.05,-69.99966330513915,-69.99982010429879,-69.99940896948871,-69.99982845210441,-69.9999136433707,-69.99964671020679,-69.99994715158388,-69.99997269319896,-69.99989522274693
1580,-41.0,-69.99966330494362,-69.9998201041865,-69.99940896905859,-69.9998284518334,-69.99991364329122,-69.99964670965664,-69.99994715137743,-69.99997269308113,-69.99989522236918
1581,-40.94999999999999,-69.9996633047489,-69.99982010407467,-69.99940896863026,-69.99982845156349,-69.99991364321207,-69.9996467091088,-69.99994715117184,-69.9999726929638,-69.99989522199299
1582,-40.89999999999999,-69.999663304555,-69.99982010396332,-69.99940896820371,-69.99982845129472,-69.99991364313324,-69.99964670856322,-69.9999471509671,-69.99997269284694,-69.99989522161836
1583,-40.849999999999994,-69.9996633043619,-69.99982010385241,-69.99940896777892,-69.99982845102706,-69.99991364305474,-69.9996467080199,-69.9999471507632,-69.99997269273057,-69.99989522124528
1584,-40.8,-69.9996633041696,-69.99982010374197,-69.99940896735589,-69.9998284507605,-69.99991364297657,-69.99964670747885,-69.99994715056016,-69.99997269261468,-69.99989522087375
1585,-40.75,-69.99966330397811,-69.99982010363199,-69.99940896693462,-69.99982845049506,-69.99991364289872,-69.99964670694003,-69.99994715035795,-69.99997269249927,-69.99989522050377
1586,-40.69999999999999,-69.9996633037874,-69.99982010352247,-69.9994089665151,-69.99982845023071,-69.9999136428212,-69.99964670640344,-69.99994715015659,-69.99997269238435,-69.99989522013533
1587,-40.64999999999999,-69.99966330359749,-69.99982010341338,-69.99940896609732,-69.99982844996747,-69.99991364274399,-69.9996467058691,-69.99994714995606,-69.9999726922699,-69.9998952197684
1588,-40.599999999999994,-69.99966330340835,-69.99982010330477,-69.99940896568128,-69.99982844970532,-69.99991364266711,-69.99964670533696,-69.99994714975637,-69.99997269215594,-69.99989521940302
1589,-40.55,-69.99966330322002,-69.99982010319661,-69.99940896526697,-69.99982844944425,-69.99991364259054,-69.99964670480703,-69.9999471495575,-69.99997269204243,-69.99989521903913
1590,-40.5,-69.99966330303245,-69.9998201030889,-69.99940896485437,-69.99982844918426,-69.9999136425143,-69.99964670427931,-69.99994714935946,-69.9999726919294,-69.99989521867676
1591,-40.44999999999999,-69.99966330284568,-69.99982010298163,-69.99940896444349,-69.99982844892536,-69.99991364243837,-69.99964670375377,-69.99994714916224,-69.99997269181684,-69.99989521831588
1592,-40.39999999999999,-69.99966330265967,-69.9998201028748,-69.9994089640343,-69.99982844866753,-69.99991364236276,-69.99964670323043,-69.99994714896583,-69.99997269170474,-69.99989521795652
1593,-40.349999999999994,-69.99966330247445,-69.99982010276842,-69.99940896362682,-69.99982844841078,-69.99991364228745,-69.99964670270924,-69.99994714877025,-69.99997269159311,-69.99989521759865
1594,-40.3,-69.99966330228997,-69.99982010266248,-69.99940896322103,-69.99982844815509,-69.99991364221246,-69.99964670219022,-69.99994714857547,-69.99997269148196,-69.99989521724225
1595,-40.25,-69.99966330210628,-69.999820102557,-69.99940896281693,-69.99982844790046,-69.9999136421378,-69.99964670167336,-69.99994714838151,-69.99997269137125,-69.99989521688734
1596,-40.19999999999999,-69.99966330192335,-69.99982010245193,-69.99940896241449,-69.99982844764689,-69.99991364206343,-69.99964670115864,-69.99994714818834,-69.99997269126101,-69.9998952165339
1597,-40.14999999999999,-69.99966330174117,-69.9998201023473,-69.99940896201373,-69.99982844739436,-69.99991364198938,-69.99964670064605,-69.99994714799598,-69.99997269115123,-69.99989521618193
1598,-40.099999999999994,-69.99966330155975,-69.99982010224312,-69.99940896161463,-69.99982844714289,-69.99991364191563,-69.99964670013561,-69.99994714780442,-69.9999726910419,-69.99989521583142
1599,-40.05,-69.99966330137909,-69.99982010213937,-69.9994089612172,-69.99982844689247,-69.99991364184218,-69.99964669962728,-69.99994714761365,-69.99997269093303,-69.99989521548235
1600,-40.0,-69.99966330119916,-69.99982010203604,-69.99940896082141,-69.99982844664308,-69.99991364176904,-69.99964669912106,-69.99994714742368,-69.9999726908246,-69.99989521513474
1601,-39.94999999999999,-69.99966330102,-69.99982010193314,-69.99940896042726,-69.99982844639472,-69.99991364169621,-69.99964669861693,-69.9999471472345,-69.99997269071663,-69.99989521478858
1602,-39.89999999999999,-69.99966330084158,-69.99982010183068,-69.99940896003474,-69.99982844614739,-69.99991364162368,-69.99964669811489,-69.99994714704609,-69.99997269060911,-69.99989521444385
1603,-39.849999999999994,-69.9996633006639,-69.99982010172863,-69.99940895964386,-69.9998284459011,-69.99991364155144,-69.99964669761495,-69.99994714685846,-69.99997269050203,-69.99989521410055
1604,-39.8,-69.99966330048694,-69.99982010162701,-69.9994089592546,-69.99982844565582,-69.99991364147952,-69.99964669711707,-69.99994714667162,-69.9999726903954,-69.99989521375868
1605,-39.75,-69.99966330031073,-69.99982010152581,-69.99940895886695,-69.99982844541157,-69.99991364140789,-69.99964669662127,-69.99994714648555,-69.9999726902892,-69.99989521341821
1606,-39.69999999999999,-69.99966330013525,-69.99982010142504,-69.99940895848091,-69.99982844516833,-69.99991364133655,-69.99964669612753,-69.99994714630026,-69.99997269018345,-69.99989521307917
1607,-39.64999999999999,-69.9996632999605,-69.99982010132469,-69.99940895809648,-69.9998284449261,-69.99991364126551,-69.99964669563582,-69.99994714611573,-69.99997269007814,-69.99989521274154
1608,-39.599999999999994,-69.99966329978648,-69.99982010122474,-69.99940895771364,-69.99982844468487,-69.99991364119477,-69.99964669514617,-69.99994714593197,-69.99997268997326,-69.99989521240529
1609,-39.55,-69.99966329961318,-69.99982010112521,-69.99940895733239,-69.99982844444463,-69.99991364112432,-69.99964669465854,-69.99994714574898,-69.99997268986883,-69.99989521207046
1610,-39.5,-69.9996632994406,-69.9998201010261,-69.99940895695273,-69.9998284442054,-69.99991364105416,-69.99964669417294,-69.99994714556674,-69.99997268976482,-69.999895211737
1611,-39.44999999999999,-69.99966329926872,-69.99982010092741,-69.99940895657464,-69.99982844396717,-69.9999136409843,-69.99964669368936,-69.99994714538525,-69.99997268966125,-69.99989521140493
1612,-39.39999999999999,-69.99966329909756,-69.99982010082911,-69.99940895619812,-69.99982844372992,-69.99991364091473,-69.99964669320778,-69.99994714520452,-69.9999726895581,-69.99989521107425
1613,-39.349999999999994,-69.99966329892713,-69.99982010073123,-69.99940895582317,-69.99982844349367,-69.99991364084545,-69.99964669272819,-69.99994714502454,-69.99997268945539,-69.99989521074492
1614,-39.3,-69.99966329875738,-69.99982010063376,-69.99940895544977,-69.99982844325838,-69.99991364077646,-69.99964669225061,-69.99994714484531,-69.9999726893531,-69.99989521041697
1615,-39.25,-69.99966329858836,-69.99982010053668,-69.99940895507791,-69.99982844302407,-69.99991364070775,-69.999646691775,-69.99994714466682,-69.99997268925124,-69.99989521009037
1616,-39.19999999999999,-69.99966329842003,-69.99982010044002,-69.99940895470759,-69.99982844279074,-69.99991364063932,-69.99964669130136,-69.99994714448907,-69.9999726891498,-69.99989520976514
1617,-39.14999999999999,-69.9996632982524,-69.99982010034375,-69.99940895433882,-69.99982844255838,-69.99991364057118,-69.9996466908297,-69.99994714431206,-69.99997268904878,-69.99989520944126
1618,-39.099999999999994,-69.99966329808547,-69.99982010024789,-69.99940895397158,-69.99982844232697,-69.99991364050332,-69.99964669036,-69.99994714413579,-69.99997268894818,-69.99989520911872
1619,-39.05,-69.99966329791923,-69.99982010015242,-69.99940895360587,-69.99982844209653,-69.99991364043575,-69.99964668989223,-69.99994714396024,-69.99997268884799,-69.99989520879751
1620,-39.0,-69.99966329775367,-69.99982010005735,-69.99940895324166,-69.99982844186705,-69.99991364036845,-69.99964668942641,-69.99994714378543,-69.99997268874822,-69.99989520847764
1621,-38.94999999999999,-69.99966329758881,-69.99982009996268,-69.99940895287897,-69.99982844163853,-69.99991364030143,-69.99964668896253,-69.99994714361135,-69.99997268864885,-69.9998952081591
1622,-38.89999999999999,-69.99966329742463,-69.99982009986839,-69.99940895251778,-69.99982844141094,-69.9999136402347,-69.99964668850058,-69.99994714343798,-69.9999726885499,-69.99989520784189
1623,-38.849999999999994,-69.99966329726114,-69.9998200997745,-69.9994089521581,-69.9998284411843,-69.99991364016823,-69.99964668804053,-69.99994714326533,-69.99997268845136,-69.99989520752598
1624,-38.8,-69.99966329709832,-69.99982009968099,-69.99940895179991,-69.99982844095861,-69.99991364010205,-69.9996466875824,-69.9999471430934,-69.99997268835324,-69.99989520721138
1625,-38.75,-69.99966329693618,-69.99982009958788,-69.9994089514432,-69.99982844073385,-69.99991364003614,-69.99964668712617,-69.99994714292218,-69.99997268825553,-69.99989520689809
1626,-38.69999999999999,-69.9996632967747,-69.99982009949514,-69.99940895108797,-69.99982844051002,-69.9999136399705,-69.99964668667184,-69.99994714275168,-69.99997268815821,-69.9998952065861
1627,-38.64999999999999,-69.9996632966139,-69.9998200994028,-69.99940895073422,-69.99982844028712,-69.99991363990515,-69.99964668621938,-69.99994714258187,-69.9999726880613,-69.99989520627541
1628,-38.599999999999994,-69.99966329645378,-69.99982009931084,-69.99940895038195,-69.99982844006514,-69.99991363984006,-69.99964668576881,-69.99994714241278,-69.9999726879648,-69.99989520596601
1629,-38.55,-69.9996632962943,-69.99982009921926,-69.99940895003112,-69.9998284398441,-69.99991363977523,-69.9996466853201,-69.99994714224438,-69.99997268786869,-69.9998952056579
1630,-38.5,-69.9996632961355,-69.99982009912806,-69.99940894968175,-69.99982843962395,-69.99991363971068,-69.99964668487326,-69.99994714207669,-69.99997268777298,-69.99989520535105
1631,-38.44999999999999,-69.99966329597736,-69.99982009903725,-69.99940894933384,-69.99982843940474,-69.9999136396464,-69.99964668442827,-69.99994714190969,-69.99997268767767,-69.99989520504549
1632,-38.39999999999999,-69.99966329581986,-69.9998200989468,-69.99940894898737,-69.99982843918642,-69.99991363958237,-69.99964668398513,-69.99994714174338,-69.99997268758275,-69.9998952047412
1633,-38.349999999999994,-69.99966329566303,-69.99982009885674,-69.99940894864233,-69.99982843896902,-69.99991363951862,-69.99964668354383,-69.99994714157776,-69.99997268748824,-69.99989520443816
