,t(ms),Conductance NMDA,Conductance AMPA,Conductance GABA
909,109.06906906906907,0.0018750833105801883,6.1098120956641116e-27,6.1098120956641116e-27
910,109.1891891891892,0.0018618808776516488,5.7153904725589234e-27,5.7153904725589234e-27
911,109.30930930930931,0.0018487714028515559,5.3464309118440545e-27,5.3464309118440545e-27
912,109.42942942942943,0.0018357542316631494,5.0012896988162435e-27,5.0012896988162435e-27
913,109.54954954954955,0.0018228287141781071,4.678429229502261e-27,4.678429229502261e-27
914,109.66966966966967,0.0018099942050641064,4.376411160633571e-27,4.376411160633571e-27
915,109.7897897897898,0.0017972500635325993,4.0938900018277364e-27,4.0938900018277364e-27
916,109.90990990990991,0.0017845956533068155,3.829607121429352e-27,3.829607121429352e-27
917,110.03003003003003,0.0017720303425900047,3.58238513930632e-27,3.58238513930632e-27
918,110.15015015015015,0.0017595535040338876,3.351122681621906e-27,3.351122681621906e-27
919,110.27027027027027,0.0017471645147073304,3.1347894742147707e-27,3.1347894742147707e-27
920,110.3903903903904,0.001734862756065253,2.932421752727838e-27,2.932421752727838e-27
921,110.51051051051051,0.0017226476139177366,2.7431179690385167e-27,2.7431179690385167e-27
922,110.63063063063063,0.0017105184783993686,2.5660347748622194e-27,2.5660347748622194e-27
923,110.75075075075075,0.001698474743938789,2.4003832646359457e-27,2.4003832646359457e-27
924,110.87087087087087,0.0016865158092284525,2.2454254609443695e-27,2.2454254609443695e-27
925,110.990990990991,0.0016746410771946152,2.1004710268307737e-27,2.1004710268307737e-27
926,111.11111111111111,0.0016628499549675207,1.9648741903460724e-27,1.9648741903460724e-27
927,111.23123123123123,0.0016511418538517945,1.838030867635076e-27,1.838030867635076e-27
928,111.35135135135135,0.0016395161892970621,1.7193759717431815e-27,1.7193759717431815e-27
929,111.47147147147147,0.001627972380868759,1.6083808951541211e-27,1.6083808951541211e-27
930,111.5915915915916,0.001616509852219147,1.5045511548437235e-27,1.5045511548437235e-27
931,111.71171171171171,0.0016051280310585485,1.4074241893582582e-27,1.4074241893582582e-27
932,111.83183183183183,0.0015938263491267685,1.3165672981032665e-27,1.3165672981032665e-27
933,111.95195195195195,0.0015826042421647189,1.231575713662614e-27,1.231575713662614e-27
934,112.07207207207207,0.0015714611498862557,1.1520707985598297e-27,1.1520707985598297e-27
935,112.1921921921922,0.0015603965159502005,1.0776983584282371e-27,1.0776983584282371e-27
936,112.31231231231232,0.001549409787932561,1.0081270640752146e-27,1.0081270640752146e-27
937,112.43243243243244,0.0015385004172989599,9.430469754107867e-28,9.430469754107867e-28
938,112.55255255255256,0.0015276678593772349,8.821681606645974e-28,8.821681606645974e-28
939,112.67267267267268,0.0015169115733302577,8.252194047400073e-28,8.252194047400073e-28
940,112.7927927927928,0.0015062310221289254,7.719470009509554e-28,7.719470009509554e-28
941,112.91291291291292,0.0014956256725253449,7.221136207587348e-28,7.221136207587348e-28
942,113.03303303303304,0.0014850949950262168,6.754972564734604e-28,6.754972564734604e-28
943,113.15315315315316,0.0014746384638663964,6.318902322099091e-28,6.318902322099091e-28
944,113.27327327327328,0.0014642555569826395,5.910982786914996e-28,5.910982786914996e-28
945,113.3933933933934,0.001453945755987545,5.529396677807549e-28,5.529396677807549e-28
946,113.51351351351352,0.00144370854614367,5.172444028805299e-28,5.172444028805299e-28
947,113.63363363363364,0.001433543416337825,4.83853461599211e-28,4.83853461599211e-28
948,113.75375375375376,0.0014234498590555659,4.526180873060347e-28,4.526180873060347e-28
949,113.87387387387388,0.001413427370355849,4.2339912642036325e-28,4.2339912642036325e-28
950,113.993993993994,0.0014034754498458686,3.960664084825153e-28,3.960664084825153e-28
