,t(ms),Total [Ca^{2+}] (uM),VDCC-dep [Ca^{2+}] (uM),NMDAR-dep [Ca^{2+}] (uM)
6155,307.749999999994,0.004088327507510649,0.003650604721519366,0.0004377227859912833
6156,307.79999999999393,0.004087239766134339,0.0036505643754459883,0.0004366753906883502
6157,307.8499999999939,0.004086154606511418,0.003650524130372326,0.0004356304761390922
6158,307.89999999999384,0.004085072022591407,0.003650483986045477,0.00043458803654593037
6159,307.9499999999938,0.0040839920083377695,0.0036504439422131774,0.00043354806612459193
6160,307.99999999999375,0.004082914557727875,0.003650403998623791,0.00043251055910408415
6161,308.0499999999937,0.004081839664752973,0.0036503641550263122,0.0004314755097266605
6162,308.09999999999366,0.00408076732341816,0.003650324411170366,0.00043044291224779413
6163,308.1499999999936,0.00407969752774235,0.003650284766806203,0.00042941276093614694
6164,308.19999999999357,0.00407863027175824,0.0036502452216847004,0.0004283850500735394
6165,308.2499999999935,0.004077565549512282,0.00365020577555736,0.00042735977395492184
6166,308.2999999999935,0.004076503355064648,0.003650166428176302,0.0004263369268883461
6167,308.34999999999343,0.004075443682489208,0.003650127179294274,0.00042531650319493447
6168,308.3999999999934,0.004074386525873486,0.0036500880286646355,0.0004242984972088508
6169,308.44999999999334,0.0040733318793186426,0.0036500489760413713,0.00042328290327727137
6170,308.4999999999933,0.004072279736939434,0.0036500100211790776,0.0004222697157603564
6171,308.54999999999325,0.0040712300928641846,0.0036499711638329642,0.0004212589290312205
6172,308.5999999999932,0.004070182941234762,0.003649932403758859,0.0004202505374759032
6173,308.64999999999316,0.004069138276206539,0.0036498937407131973,0.00041924453549334204
6174,308.6999999999931,0.004068096091948365,0.0036498551744530263,0.0004182409174953385
6175,308.74999999999307,0.004067056382642538,0.0036498167047360006,0.00041723967790653697
6176,308.799999999993,0.004066019142484771,0.0036497783313203837,0.00041624081116438757
6177,308.849999999993,0.004064984365684168,0.0036497400539650436,0.00041524431171912414
6178,308.89999999999293,0.004063952046463183,0.003649701872429451,0.00041425017403373215
6179,308.9499999999929,0.004062922179057602,0.0036496637864736805,0.0004132583925839217
6180,308.99999999999284,0.004061894757716506,0.0036496257958584083,0.00041226896185809743
6181,309.0499999999928,0.004060869776702238,0.0036495879003449073,0.0004112818763573308
6182,309.09999999999275,0.004059847230290383,0.003649550099695052,0.0004102971305953316
6183,309.1499999999927,0.004058827112769731,0.003649512393671309,0.0004093147190984225
6184,309.19999999999266,0.004057809418442247,0.0036494747820367446,0.00040833463640550213
6185,309.2499999999926,0.004056794141623046,0.003649437264555016,0.00040735687706802936
6186,309.29999999999256,0.004055781276640356,0.0036493998409903717,0.00040638143564998417
6187,309.3499999999925,0.004054770817835497,0.003649362511107652,0.0004054083067278453
6188,309.3999999999925,0.004053762759562848,0.0036493252746722872,0.0004044374848905609
6189,309.44999999999243,0.004052757096189811,0.0036492881314502904,0.0004034689647395208
6190,309.4999999999924,0.0040517538220967925,0.003649251081208266,0.0004025027408885268
6191,309.54999999999234,0.00405075293167717,0.0036492141237134024,0.00040153880796376735
6192,309.5999999999923,0.0040497544193372585,0.0036491772587334687,0.00040057716060378987
6193,309.64999999999225,0.004048758279496285,0.003649140486036816,0.00039961779345946903
6194,309.6999999999922,0.004047764506586361,0.0036491038053923773,0.000398660701193984
6195,309.74999999999216,0.004046773095052451,0.0036490672165696634,0.0003977058784827877
6196,309.7999999999921,0.004045784039352344,0.003649030719338762,0.0003967533200135818
6197,309.84999999999206,0.004044797333956622,0.003648994313470337,0.00039580302048628494
6198,309.899999999992,0.004043812973348638,0.003648957998735627,0.0003948549746130107
6199,309.949999999992,0.004042830952024481,0.0036489217749064457,0.00039390917711803493
6200,309.9999999999919,0.004041851264492947,0.003648885641755172,0.0003929656227377746
6201,310.0499999999919,0.004040873905275514,0.0036488495990547615,0.0003920243062207522
